iter	Logloss
612	0.01101524498
613	0.01096519392
614	0.01094083668
615	0.01092428157
616	0.01089729552
617	0.0108759913
618	0.01085008962
619	0.01082822972
620	0.01080729701
621	0.01079204282
622	0.01076031577
623	0.01072135699
624	0.01070166396
625	0.01067718918
626	0.01064539239
627	0.01062635675
628	0.01062512772
629	0.01060786035
630	0.01058268223
631	0.01055742578
632	0.01054256712
633	0.01051544353
634	0.01049223392
635	0.01047530906
636	0.01043900624
637	0.01039143837
638	0.01037550726
639	0.01033166828
640	0.01029914706
641	0.01028374287
642	0.01025939844
643	0.01024527331
644	0.01020800758
645	0.01019102035
646	0.01014059013
647	0.01009270738
648	0.01007557257
649	0.01004877344
650	0.01000946935
651	0.009995768274
652	0.009970634417
653	0.009959568305
654	0.009943217049
655	0.009923770938
656	0.009889726751
657	0.009875247967
658	0.009849497364
659	0.009811941865
660	0.00977655203
661	0.009760576326
662	0.009736614107
663	0.009706184216
664	0.009676721625
665	0.009653170197
666	0.009631327704
667	0.009618919284
668	0.009595630641
669	0.00955649834
670	0.009525522217
671	0.009512046226
672	0.009451271322
673	0.00942485971
674	0.009406148843
675	0.009359893217
676	0.00931594209
677	0.009296513057
678	0.009283377673
679	0.009266404784
680	0.00923204825
681	0.009193633048
682	0.009164313636
683	0.009136394995
684	0.009123739563
685	0.009090779901
686	0.009078224863
687	0.009040141604
688	0.00903220186
689	0.009010956286
690	0.008980890643
691	0.008963806516
692	0.008953530571
693	0.008941888344
694	0.008920810278
695	0.008905342462
696	0.008889166351
697	0.008873976212
698	0.008854669385
699	0.008834816574
700	0.008784483794
701	0.008759600016
702	0.008745425316
703	0.008722808149
704	0.008699988991
705	0.008666083796
706	0.008648838628
707	0.008621024569
708	0.00859785857
709	0.008585414168
710	0.00855243435
711	0.008535058998
712	0.008501313358
713	0.008485777822
714	0.008465184358
715	0.008441999369
716	0.008399806563
717	0.008384885303
718	0.008359233418
719	0.008343621086
720	0.008326740352
721	0.008311941876
722	0.008277333041
723	0.008253530838
724	0.008213396041
725	0.008181146982
726	0.008165021369
727	0.008147060177
728	0.008115350994
729	0.008101156048
730	0.008059808053
731	0.008043841199
732	0.008006069778
733	0.007991714348
734	0.007965906545
735	0.007939427072
736	0.007888486986
737	0.007868440138
738	0.007836638454
739	0.007828067205
740	0.007813902977
741	0.007795531364
742	0.007780302176
743	0.007769133204
744	0.007759296256
745	0.007737038363
746	0.007720729555
747	0.007674203884
748	0.007664490788
749	0.007645759814
750	0.007631373993
751	0.007619282624
752	0.007601152012
753	0.007578767614
754	0.007550211701
755	0.007525238371
756	0.007512200868
757	0.007484951474
758	0.00747100507
759	0.007443318773
760	0.007427860823
761	0.007386039342
762	0.00737719996
763	0.007359420427
764	0.007343634486
765	0.007307961202
766	0.007290361093
767	0.00727841545
768	0.007265446129
769	0.007242223209
770	0.007209574637
771	0.007185741856
772	0.007173006318
773	0.007156177388
774	0.007133877745
775	0.007117664906
776	0.007075604797
777	0.007061897997
778	0.007042750131
779	0.007014315277
780	0.007001960377
781	0.006976317988
782	0.006942864916
783	0.006923150527
784	0.006915187137
785	0.006886396256
786	0.006871067652
787	0.006852809745
788	0.006834937965
789	0.006808203619
790	0.006792389241
791	0.006771783872
792	0.006764000605
793	0.00674943145
794	0.006736809717
795	0.006718060731
796	0.006696490796
797	0.006688252055
798	0.006666974828
799	0.006639136056
800	0.006621465987
801	0.006615964885
802	0.006604595307
803	0.006595263031
804	0.006578609336
805	0.006568711697
806	0.006540193575
807	0.006527606938
808	0.006517012587
809	0.006508682807
810	0.006491997277
811	0.006469766053
812	0.006456913093
813	0.006432810824
814	0.00638916675
815	0.006376848294
816	0.006359015003
817	0.006345279859
818	0.006326518865
819	0.006314462215
820	0.006302336589
821	0.006291710961
822	0.006291163191
823	0.00627566759
824	0.006269560444
825	0.006251888705
826	0.006242864265
827	0.006218711633
828	0.00619839562
829	0.006189401201
830	0.006176778533
831	0.006167605108
832	0.006154839835
833	0.006144788834
834	0.006129032542
835	0.006119015751
836	0.006109140823
837	0.006098238217
838	0.006081764645
839	0.006072186013
840	0.006058487264
841	0.006048403729
842	0.006022827178
843	0.006015747975
844	0.005996675837
845	0.005968526849
846	0.005958115929
847	0.005949464162
848	0.005940234187
849	0.005933619066
850	0.005908944733
851	0.005889398738
852	0.005864922073
853	0.005845231979
854	0.005822085571
855	0.005815122073
856	0.005781349296
857	0.005770193401
858	0.005759441596
859	0.005747553899
860	0.005715808971
861	0.005709111469
862	0.005680729158
863	0.005656320402
864	0.005649637184
865	0.005628573871
866	0.005623223521
867	0.005607666202
868	0.005571790205
869	0.005557067596
870	0.005550300139
871	0.005543344831
872	0.005530407394
873	0.00551129146
874	0.005505555032
875	0.005491077845
876	0.005460253778
877	0.00544640744
878	0.005440265714
879	0.005434511505
880	0.005408953871
881	0.005391035867
882	0.005378311367
883	0.005356766984
884	0.00533192807
885	0.005325654903
886	0.005305935208
887	0.005295428035
888	0.005282748775
889	0.005268039012
890	0.00525799206
891	0.00524464774
892	0.005230972637
893	0.005209239754
894	0.005189500092
895	0.005180399693
896	0.005160223219
897	0.005137429936
898	0.005126213721
899	0.00511808836
900	0.005098222375
901	0.005084905423
902	0.005071692308
903	0.005061993594
904	0.005052017574
905	0.005047499978
906	0.00504316837
907	0.00503121005
908	0.00502209904
909	0.00501827387
910	0.004994438715
911	0.004982404497
912	0.004977399732
913	0.004971000898
914	0.004959082477
915	0.004946125911
916	0.004937912024
917	0.004935714105
918	0.004920316244
919	0.004908028926
920	0.004886536577
921	0.004878834016
922	0.004866198041
923	0.004856644402
924	0.004843532009
925	0.00482616634
926	0.004819046316
927	0.004809334197
928	0.004797666278
929	0.004793043122
930	0.004783009435
931	0.004748162204
932	0.004742901356
933	0.004736137341
934	0.004729460783
935	0.004716153138
936	0.004694097849
937	0.004679392275
938	0.004667605112
939	0.004657542752
940	0.004646904326
941	0.004634188622
942	0.0046180739
943	0.00461015589
944	0.004603724474
945	0.004599431823
946	0.004590793321
947	0.00458657202
948	0.004582888994
949	0.00457505169
950	0.004537225212
951	0.004526085374
952	0.004513492454
953	0.004507407369
954	0.004498182839
955	0.004490415769
956	0.004469304283
957	0.004451861678
958	0.004436788967
959	0.004428637635
960	0.004420460192
961	0.004407389967
962	0.004397475475
963	0.004389288258
964	0.004381306856
965	0.004365701492
966	0.004358080706
967	0.004345336657
968	0.004331318343
969	0.004319591919
970	0.00430331783
971	0.004298091751
972	0.004290535941
973	0.004283993477
974	0.004273723675
975	0.004246178265
976	0.004237434901
977	0.004216029311
978	0.004199709515
979	0.004185632556
980	0.004156141818
981	0.004150970474
982	0.004141265197
983	0.004134618939
984	0.004115430768
985	0.004103796591
986	0.004092192483
987	0.004081586871
988	0.004075708718
989	0.004065608567
990	0.004059091327
991	0.004047667154
992	0.00404273723
993	0.004037950986
994	0.004033692125
995	0.00402445824
996	0.004015405176
997	0.004001805612
998	0.00398888898
999	0.003965767475
